Attribute name,Type,Default value,mandatory
SAI_MACSEC_SC_ATTR_MACSEC_CIPHER_SUITE,sai_macsec_cipher_suite_t,SAI_MACSEC_CIPHER_SUITE_GCM_AES_128,TRUE
SAI_MACSEC_SC_ATTR_ENCRYPTION_ENABLE,bool,TRUE,FALSE
SAI_MACSEC_SC_ATTR_MACSEC_PORT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_MACSEC_SA_ATTR_MACSEC_DIRECTION,sai_macsec_direction_t,SAI_MACSEC_DIRECTION_EGRESS,TRUE
SAI_MACSEC_SA_ATTR_SC_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_MACSEC_SA_ATTR_AN,sai_uint8_t,0,TRUE
SAI_MACSEC_SA_ATTR_SAK,sai_macsec_sak_t,zeroed array,TRUE
SAI_MACSEC_SA_ATTR_SALT,sai_macsec_salt_t,zeroed array,TRUE
SAI_MACSEC_SA_ATTR_AUTH_KEY,sai_macsec_auth_key_t,zeroed array,TRUE
SAI_MACSEC_SA_ATTR_CONFIGURED_EGRESS_XPN,sai_uint64_t,0,FALSE
SAI_MACSEC_SA_ATTR_CURRENT_XPN,sai_uint64_t,0,FALSE
SAI_MACSEC_SA_ATTR_XPN,sai_uint64_t,0,FALSE
SAI_MACSEC_SA_ATTR_MINIMUM_INGRESS_XPN,sai_uint64_t,1,FALSE
SAI_MACSEC_SA_ATTR_MINIMUM_XPN,sai_uint64_t,1,FALSE
SAI_MACSEC_SA_ATTR_MACSEC_SSCI,sai_uint32_t,0,TRUE
SAI_MCAST_FDB_ENTRY_ATTR_GROUP_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_MCAST_FDB_ENTRY_ATTR_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_DROP,TRUE
SAI_MCAST_FDB_ENTRY_ATTR_META_DATA,sai_uint32_t,0,FALSE
SAI_MIRROR_SESSION_ATTR_TYPE,sai_mirror_session_type_t,SAI_MIRROR_SESSION_TYPE_LOCAL,TRUE
SAI_MIRROR_SESSION_ATTR_MONITOR_PORT,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_MIRROR_SESSION_ATTR_TRUNCATE_SIZE,sai_uint16_t,0,FALSE
SAI_MIRROR_SESSION_ATTR_SAMPLE_RATE,sai_uint32_t,1,FALSE
SAI_MIRROR_SESSION_ATTR_CONGESTION_MODE,sai_mirror_session_congestion_mode_t,SAI_MIRROR_SESSION_CONGESTION_MODE_INDEPENDENT,FALSE
SAI_MIRROR_SESSION_ATTR_TC,sai_uint8_t,0,FALSE
SAI_MIRROR_SESSION_ATTR_VLAN_TPID,sai_uint16_t,0x8100,FALSE
SAI_MIRROR_SESSION_ATTR_VLAN_ID,sai_uint16_t,0,FALSE
SAI_MIRROR_SESSION_ATTR_VLAN_PRI,sai_uint8_t,0,FALSE
SAI_MIRROR_SESSION_ATTR_VLAN_CFI,sai_uint8_t,0,FALSE
SAI_MIRROR_SESSION_ATTR_VLAN_HEADER_VALID,bool,FALSE,FALSE
SAI_MIRROR_SESSION_ATTR_ERSPAN_ENCAPSULATION_TYPE,sai_erspan_encapsulation_type_t,SAI_ERSPAN_ENCAPSULATION_TYPE_MIRROR_L3_GRE_TUNNEL,TRUE
SAI_MIRROR_SESSION_ATTR_IPHDR_VERSION,sai_uint8_t,0,TRUE
SAI_MIRROR_SESSION_ATTR_TOS,sai_uint8_t,0,TRUE
SAI_MIRROR_SESSION_ATTR_TTL,sai_uint8_t,255,FALSE
SAI_MIRROR_SESSION_ATTR_SRC_IP_ADDRESS,sai_ip_address_t,0,TRUE
SAI_MIRROR_SESSION_ATTR_DST_IP_ADDRESS,sai_ip_address_t,0,TRUE
SAI_MIRROR_SESSION_ATTR_SRC_MAC_ADDRESS,sai_mac_t,zeroed array,TRUE
SAI_MIRROR_SESSION_ATTR_DST_MAC_ADDRESS,sai_mac_t,zeroed array,TRUE
SAI_MIRROR_SESSION_ATTR_GRE_PROTOCOL_TYPE,sai_uint16_t,0,TRUE
SAI_MIRROR_SESSION_ATTR_MONITOR_PORTLIST_VALID,bool,FALSE,FALSE
SAI_MIRROR_SESSION_ATTR_MONITOR_PORTLIST,sai_object_list_t,empty list,TRUE
SAI_MIRROR_SESSION_ATTR_POLICER,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_MIRROR_SESSION_ATTR_UDP_SRC_PORT,sai_uint16_t,0,TRUE
SAI_MIRROR_SESSION_ATTR_UDP_DST_PORT,sai_uint16_t,0,TRUE
SAI_MIRROR_SESSION_ATTR_COUNTER_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_MIRROR_SESSION_ATTR_ERSPAN_SESSION_ID,sai_uint16_t,0,FALSE
SAI_MIRROR_SESSION_ATTR_GRE_HEADER_FIRST_16BIT,sai_uint16_t,0,FALSE
SAI_MIRROR_SESSION_ATTR_LABEL,char,"""""",FALSE
SAI_INSEG_ENTRY_ATTR_NUM_OF_POP,sai_uint8_t,0,FALSE
SAI_INSEG_ENTRY_ATTR_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_FORWARD,FALSE
SAI_INSEG_ENTRY_ATTR_TRAP_PRIORITY,sai_uint8_t,0,FALSE
SAI_INSEG_ENTRY_ATTR_NEXT_HOP_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_INSEG_ENTRY_ATTR_PSC_TYPE,sai_inseg_entry_psc_type_t,SAI_INSEG_ENTRY_PSC_TYPE_ELSP,FALSE
SAI_INSEG_ENTRY_ATTR_QOS_TC,sai_uint8_t,0,FALSE
SAI_INSEG_ENTRY_ATTR_MPLS_EXP_TO_TC_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_INSEG_ENTRY_ATTR_MPLS_EXP_TO_COLOR_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_INSEG_ENTRY_ATTR_POP_TTL_MODE,sai_inseg_entry_pop_ttl_mode_t,SAI_INSEG_ENTRY_POP_TTL_MODE_UNIFORM,FALSE
SAI_INSEG_ENTRY_ATTR_POP_QOS_MODE,sai_inseg_entry_pop_qos_mode_t,SAI_INSEG_ENTRY_POP_QOS_MODE_UNIFORM,FALSE
SAI_INSEG_ENTRY_ATTR_COUNTER_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_MY_MAC_ATTR_PRIORITY,sai_uint32_t,0,FALSE
SAI_MY_MAC_ATTR_PORT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_MY_MAC_ATTR_VLAN_ID,sai_uint16_t,0,FALSE
SAI_MY_MAC_ATTR_MAC_ADDRESS,sai_mac_t,vendor,FALSE
SAI_MY_MAC_ATTR_MAC_ADDRESS_MASK,sai_mac_t,vendor,FALSE
SAI_NAT_ENTRY_ATTR_NAT_TYPE,sai_nat_type_t,SAI_NAT_TYPE_NONE,FALSE
SAI_NAT_ENTRY_ATTR_SRC_IP,sai_ip4_t,0.0.0.0,FALSE
SAI_NAT_ENTRY_ATTR_SRC_IP_MASK,sai_ip4_t,0.0.0.0,FALSE
SAI_NAT_ENTRY_ATTR_VR_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_NAT_ENTRY_ATTR_DST_IP,sai_ip4_t,0.0.0.0,FALSE
SAI_NAT_ENTRY_ATTR_DST_IP_MASK,sai_ip4_t,0.0.0.0,FALSE
SAI_NAT_ENTRY_ATTR_L4_SRC_PORT,sai_uint16_t,0,FALSE
SAI_NAT_ENTRY_ATTR_L4_DST_PORT,sai_uint16_t,0,FALSE
SAI_NAT_ENTRY_ATTR_ENABLE_PACKET_COUNT,bool,FALSE,FALSE
SAI_NAT_ENTRY_ATTR_PACKET_COUNT,sai_uint64_t,0,FALSE
SAI_NAT_ENTRY_ATTR_ENABLE_BYTE_COUNT,bool,FALSE,FALSE
SAI_NAT_ENTRY_ATTR_BYTE_COUNT,sai_uint64_t,0,FALSE
SAI_NAT_ENTRY_ATTR_HIT_BIT_COR,bool,FALSE,FALSE
SAI_NAT_ENTRY_ATTR_HIT_BIT,bool,FALSE,FALSE
SAI_NAT_ENTRY_ATTR_AGING_TIME,sai_uint32_t,0,FALSE
SAI_NAT_ZONE_COUNTER_ATTR_NAT_TYPE,sai_nat_type_t,SAI_NAT_TYPE_NONE,FALSE
SAI_NAT_ZONE_COUNTER_ATTR_ZONE_ID,sai_uint8_t,0,FALSE
SAI_NAT_ZONE_COUNTER_ATTR_ENABLE_DISCARD,bool,FALSE,FALSE
SAI_NAT_ZONE_COUNTER_ATTR_DISCARD_PACKET_COUNT,sai_uint64_t,0,FALSE
SAI_NAT_ZONE_COUNTER_ATTR_ENABLE_TRANSLATION_NEEDED,bool,FALSE,FALSE
SAI_NAT_ZONE_COUNTER_ATTR_TRANSLATION_NEEDED_PACKET_COUNT,sai_uint64_t,0,FALSE
SAI_NAT_ZONE_COUNTER_ATTR_ENABLE_TRANSLATIONS,bool,FALSE,FALSE
SAI_NAT_ZONE_COUNTER_ATTR_TRANSLATIONS_PACKET_COUNT,sai_uint64_t,0,FALSE
SAI_NEIGHBOR_ENTRY_ATTR_DST_MAC_ADDRESS,sai_mac_t,zeroed array,TRUE
SAI_NEIGHBOR_ENTRY_ATTR_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_FORWARD,FALSE
SAI_NEIGHBOR_ENTRY_ATTR_USER_TRAP_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_NEIGHBOR_ENTRY_ATTR_NO_HOST_ROUTE,bool,FALSE,FALSE
SAI_NEIGHBOR_ENTRY_ATTR_META_DATA,sai_uint32_t,0,FALSE
SAI_NEIGHBOR_ENTRY_ATTR_COUNTER_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_NEIGHBOR_ENTRY_ATTR_ENCAP_INDEX,sai_uint32_t,internal,FALSE
SAI_NEIGHBOR_ENTRY_ATTR_ENCAP_IMPOSE_INDEX,bool,FALSE,FALSE
SAI_NEIGHBOR_ENTRY_ATTR_IS_LOCAL,bool,TRUE,FALSE
SAI_NEIGHBOR_ENTRY_ATTR_IP_ADDR_FAMILY,sai_ip_addr_family_t,SAI_IP_ADDR_FAMILY_IPV4,FALSE
SAI_NEXT_HOP_ATTR_TYPE,sai_next_hop_type_t,SAI_NEXT_HOP_TYPE_IP,TRUE
SAI_NEXT_HOP_ATTR_IP,sai_ip_address_t,0,TRUE
SAI_NEXT_HOP_ATTR_ROUTER_INTERFACE_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_NEXT_HOP_ATTR_TUNNEL_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_NEXT_HOP_ATTR_TUNNEL_VNI,sai_uint32_t,0,FALSE
SAI_NEXT_HOP_ATTR_TUNNEL_MAC,sai_mac_t,attrvalue SAI_SWITCH_ATTR_VXLAN_DEFAULT_ROUTER_MAC,FALSE
SAI_NEXT_HOP_ATTR_SRV6_SIDLIST_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_NEXT_HOP_ATTR_LABELSTACK,sai_u32_list_t,empty list,TRUE
SAI_NEXT_HOP_ATTR_COUNTER_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_NEXT_HOP_ATTR_DISABLE_DECREMENT_TTL,bool,FALSE,FALSE
SAI_NEXT_HOP_ATTR_OUTSEG_TYPE,sai_outseg_type_t,SAI_OUTSEG_TYPE_SWAP,FALSE
SAI_NEXT_HOP_ATTR_OUTSEG_TTL_MODE,sai_outseg_ttl_mode_t,SAI_OUTSEG_TTL_MODE_UNIFORM,FALSE
SAI_NEXT_HOP_ATTR_OUTSEG_TTL_VALUE,sai_uint8_t,255,FALSE
SAI_NEXT_HOP_ATTR_OUTSEG_EXP_MODE,sai_outseg_exp_mode_t,SAI_OUTSEG_EXP_MODE_UNIFORM,FALSE
SAI_NEXT_HOP_ATTR_OUTSEG_EXP_VALUE,sai_uint8_t,0,FALSE
SAI_NEXT_HOP_ATTR_QOS_TC_AND_COLOR_TO_MPLS_EXP_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_NEXT_HOP_ATTR_DISABLE_SRC_MAC_REWRITE,bool,FALSE,FALSE
SAI_NEXT_HOP_ATTR_DISABLE_DST_MAC_REWRITE,bool,FALSE,FALSE
SAI_NEXT_HOP_ATTR_DISABLE_VLAN_REWRITE,bool,FALSE,FALSE
SAI_NEXT_HOP_ATTR_META_DATA,sai_uint32_t,0,FALSE
SAI_NEXT_HOP_GROUP_ATTR_NEXT_HOP_COUNT,sai_uint32_t,0,FALSE
SAI_NEXT_HOP_GROUP_ATTR_NEXT_HOP_MEMBER_LIST,sai_object_list_t,empty list,FALSE
SAI_NEXT_HOP_GROUP_ATTR_TYPE,sai_next_hop_group_type_t,SAI_NEXT_HOP_GROUP_TYPE_DYNAMIC_UNORDERED_ECMP,TRUE
SAI_NEXT_HOP_GROUP_ATTR_SET_SWITCHOVER,bool,FALSE,FALSE
SAI_NEXT_HOP_GROUP_ATTR_COUNTER_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_NEXT_HOP_GROUP_ATTR_CONFIGURED_SIZE,sai_uint32_t,0,FALSE
SAI_NEXT_HOP_GROUP_ATTR_REAL_SIZE,sai_uint32_t,0,FALSE
SAI_NEXT_HOP_GROUP_ATTR_SELECTION_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_NEXT_HOP_GROUP_ATTR_HIERARCHICAL_NEXTHOP,bool,TRUE,FALSE
SAI_NEXT_HOP_GROUP_ATTR_ARS_OBJECT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_NEXT_HOP_GROUP_ATTR_ARS_PACKET_DROPS,sai_uint32_t,0,FALSE
SAI_NEXT_HOP_GROUP_ATTR_ARS_NEXT_HOP_REASSIGNMENTS,sai_uint32_t,0,FALSE
SAI_NEXT_HOP_GROUP_ATTR_ARS_PORT_REASSIGNMENTS,sai_uint32_t,0,FALSE
SAI_NEXT_HOP_GROUP_ATTR_NEXT_HOP_LIST,sai_object_list_t,empty,FALSE
SAI_NEXT_HOP_GROUP_ATTR_NEXT_HOP_MEMBER_WEIGHT_LIST,sai_u32_list_t,empty,FALSE
SAI_NEXT_HOP_GROUP_ATTR_NEXT_HOP_MEMBER_COUNTER_LIST,sai_object_list_t,empty,FALSE
SAI_NEXT_HOP_GROUP_ATTR_HASH_ALGORITHM,sai_hash_algorithm_t,SAI_HASH_ALGORITHM_NONE,FALSE
SAI_NEXT_HOP_GROUP_ATTR_LABEL,char,"""""",FALSE
SAI_NEXT_HOP_GROUP_ATTR_ADMIN_ROLE,sai_next_hop_group_admin_role_t,SAI_NEXT_HOP_GROUP_ADMIN_ROLE_AUTO,FALSE
SAI_NEXT_HOP_GROUP_MEMBER_ATTR_NEXT_HOP_GROUP_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_NEXT_HOP_GROUP_MEMBER_ATTR_NEXT_HOP_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_NEXT_HOP_GROUP_MEMBER_ATTR_WEIGHT,sai_uint32_t,1,FALSE
SAI_NEXT_HOP_GROUP_MEMBER_ATTR_CONFIGURED_ROLE,sai_next_hop_group_member_configured_role_t,SAI_NEXT_HOP_GROUP_MEMBER_CONFIGURED_ROLE_PRIMARY,FALSE
SAI_NEXT_HOP_GROUP_MEMBER_ATTR_OBSERVED_ROLE,sai_next_hop_group_member_observed_role_t,SAI_NEXT_HOP_GROUP_MEMBER_OBSERVED_ROLE_ACTIVE,FALSE
SAI_NEXT_HOP_GROUP_MEMBER_ATTR_MONITORED_OBJECT,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_NEXT_HOP_GROUP_MEMBER_ATTR_INDEX,sai_uint32_t,0,FALSE
SAI_NEXT_HOP_GROUP_MEMBER_ATTR_SEQUENCE_ID,sai_uint32_t,0,FALSE
SAI_NEXT_HOP_GROUP_MEMBER_ATTR_COUNTER_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_NEXT_HOP_GROUP_MEMBER_ATTR_ARS_ALTERNATE_PATH,bool,FALSE,FALSE
SAI_NEXT_HOP_GROUP_MAP_ATTR_TYPE,sai_next_hop_group_map_type_t,SAI_NEXT_HOP_GROUP_MAP_TYPE_FORWARDING_CLASS_TO_INDEX,TRUE
SAI_NEXT_HOP_GROUP_MAP_ATTR_MAP_TO_VALUE_LIST,sai_map_list_t,empty,FALSE
SAI_POE_DEVICE_ATTR_HARDWARE_INFO,char,"""""",FALSE
SAI_POE_DEVICE_ATTR_POE_PSE_LIST,sai_object_list_t,empty list,FALSE
SAI_POE_DEVICE_ATTR_POE_PORT_LIST,sai_object_list_t,empty list,FALSE
SAI_POE_DEVICE_ATTR_TOTAL_POWER,sai_uint32_t,0,FALSE
SAI_POE_DEVICE_ATTR_POWER_CONSUMPTION,sai_uint32_t,0,FALSE
SAI_POE_DEVICE_ATTR_VERSION,char,"""""",FALSE
SAI_POE_DEVICE_ATTR_POWER_LIMIT_MODE,sai_poe_device_limit_mode_t,SAI_POE_DEVICE_LIMIT_MODE_CLASS,FALSE
SAI_POE_PSE_ATTR_ID,sai_uint32_t,0,TRUE
SAI_POE_PSE_ATTR_DEVICE_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_POE_PSE_ATTR_SOFTWARE_VERSION,char,"""""",FALSE
SAI_POE_PSE_ATTR_HARDWARE_VERSION,char,"""""",FALSE
SAI_POE_PSE_ATTR_TEMPERATURE,sai_int16_t,0,FALSE
SAI_POE_PSE_ATTR_STATUS,sai_poe_pse_status_t,SAI_POE_PSE_STATUS_TYPE_ACTIVE,FALSE
SAI_POE_PORT_ATTR_FRONT_PANEL_ID,sai_uint32_t,0,TRUE
SAI_POE_PORT_ATTR_DEVICE_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_POE_PORT_ATTR_STANDARD,sai_poe_port_standard_t,SAI_POE_PORT_STANDARD_TYPE_AF,FALSE
SAI_POE_PORT_ATTR_ADMIN_ENABLED_STATE,bool,FALSE,FALSE
SAI_POE_PORT_ATTR_POWER_LIMIT,sai_uint32_t,0,FALSE
SAI_POE_PORT_ATTR_POWER_PRIORITY,sai_poe_port_power_priority_t,SAI_POE_PORT_POWER_PRIORITY_TYPE_HIGH,FALSE
SAI_POE_PORT_ATTR_CONSUMPTION,sai_poe_port_power_consumption_t,zeroed structure,FALSE
SAI_POE_PORT_ATTR_STATUS,sai_poe_port_status_t,SAI_POE_PORT_STATUS_TYPE_OFF,FALSE
SAI_POLICER_ATTR_METER_TYPE,sai_meter_type_t,SAI_METER_TYPE_PACKETS,TRUE
SAI_POLICER_ATTR_MODE,sai_policer_mode_t,SAI_POLICER_MODE_SR_TCM,TRUE
SAI_POLICER_ATTR_COLOR_SOURCE,sai_policer_color_source_t,SAI_POLICER_COLOR_SOURCE_AWARE,FALSE
SAI_POLICER_ATTR_CBS,sai_uint64_t,0,FALSE
SAI_POLICER_ATTR_CIR,sai_uint64_t,0,FALSE
SAI_POLICER_ATTR_PBS,sai_uint64_t,0,FALSE
SAI_POLICER_ATTR_PIR,sai_uint64_t,0,FALSE
SAI_POLICER_ATTR_GREEN_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_FORWARD,FALSE
SAI_POLICER_ATTR_YELLOW_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_FORWARD,FALSE
SAI_POLICER_ATTR_RED_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_FORWARD,FALSE
SAI_POLICER_ATTR_ENABLE_COUNTER_PACKET_ACTION_LIST,sai_s32_list_t sai_packet_action_t,empty,FALSE
SAI_POLICER_ATTR_OBJECT_STAGE,sai_object_stage_t,SAI_OBJECT_STAGE_BOTH,FALSE
SAI_POLICER_ATTR_STATS_COUNT_MODE,sai_stats_count_mode_t,SAI_STATS_COUNT_MODE_PACKET_AND_BYTE,FALSE
SAI_POLICER_ATTR_SELECTIVE_COUNTER_LIST,sai_object_list_t,empty,FALSE
SAI_POLICER_ATTR_LABEL,char,"""""",FALSE
SAI_POLICER_STAT_ATTR_BYTES,uint64_t,0,FALSE
SAI_PORT_ATTR_TYPE,sai_port_type_t,SAI_PORT_TYPE_LOGICAL,FALSE
SAI_PORT_ATTR_OPER_STATUS,sai_port_oper_status_t,SAI_PORT_OPER_STATUS_UNKNOWN,FALSE
SAI_PORT_ATTR_SUPPORTED_BREAKOUT_MODE_TYPE,sai_s32_list_t sai_port_breakout_mode_type_t,empty list,FALSE
SAI_PORT_ATTR_CURRENT_BREAKOUT_MODE_TYPE,sai_port_breakout_mode_type_t,SAI_PORT_BREAKOUT_MODE_TYPE_1_LANE,FALSE
SAI_PORT_ATTR_QOS_NUMBER_OF_QUEUES,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_QOS_QUEUE_LIST,sai_object_list_t,empty list,FALSE
SAI_PORT_ATTR_QOS_NUMBER_OF_SCHEDULER_GROUPS,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_QOS_SCHEDULER_GROUP_LIST,sai_object_list_t,empty list,FALSE
SAI_PORT_ATTR_QOS_MAXIMUM_HEADROOM_SIZE,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_SUPPORTED_SPEED,sai_u32_list_t,empty list,FALSE
SAI_PORT_ATTR_SUPPORTED_FEC_MODE,sai_s32_list_t sai_port_fec_mode_t,empty list,FALSE
SAI_PORT_ATTR_SUPPORTED_FEC_MODE_EXTENDED,sai_s32_list_t sai_port_fec_mode_extended_t,empty list,FALSE
SAI_PORT_ATTR_SUPPORTED_HALF_DUPLEX_SPEED,sai_u32_list_t,empty list,FALSE
SAI_PORT_ATTR_SUPPORTED_AUTO_NEG_MODE,bool,FALSE,FALSE
SAI_PORT_ATTR_SUPPORTED_FLOW_CONTROL_MODE,sai_port_flow_control_mode_t,SAI_PORT_FLOW_CONTROL_MODE_DISABLE,FALSE
SAI_PORT_ATTR_SUPPORTED_ASYMMETRIC_PAUSE_MODE,bool,FALSE,FALSE
SAI_PORT_ATTR_SUPPORTED_MEDIA_TYPE,sai_port_media_type_t,SAI_PORT_MEDIA_TYPE_NOT_PRESENT,FALSE
SAI_PORT_ATTR_REMOTE_ADVERTISED_SPEED,sai_u32_list_t,empty list,FALSE
SAI_PORT_ATTR_REMOTE_ADVERTISED_FEC_MODE,sai_s32_list_t sai_port_fec_mode_t,empty list,FALSE
SAI_PORT_ATTR_REMOTE_ADVERTISED_FEC_MODE_EXTENDED,sai_s32_list_t sai_port_fec_mode_extended_t,empty list,FALSE
SAI_PORT_ATTR_REMOTE_ADVERTISED_HALF_DUPLEX_SPEED,sai_u32_list_t,empty list,FALSE
SAI_PORT_ATTR_REMOTE_ADVERTISED_AUTO_NEG_MODE,bool,FALSE,FALSE
SAI_PORT_ATTR_REMOTE_ADVERTISED_FLOW_CONTROL_MODE,sai_port_flow_control_mode_t,SAI_PORT_FLOW_CONTROL_MODE_DISABLE,FALSE
SAI_PORT_ATTR_REMOTE_ADVERTISED_ASYMMETRIC_PAUSE_MODE,bool,FALSE,FALSE
SAI_PORT_ATTR_REMOTE_ADVERTISED_MEDIA_TYPE,sai_port_media_type_t,SAI_PORT_MEDIA_TYPE_NOT_PRESENT,FALSE
SAI_PORT_ATTR_REMOTE_ADVERTISED_OUI_CODE,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_NUMBER_OF_INGRESS_PRIORITY_GROUPS,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_INGRESS_PRIORITY_GROUP_LIST,sai_object_list_t,empty list,FALSE
SAI_PORT_ATTR_EYE_VALUES,sai_port_eye_values_list_t,empty list,FALSE
SAI_PORT_ATTR_OPER_SPEED,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_HW_LANE_LIST,sai_u32_list_t,empty list,TRUE
SAI_PORT_ATTR_SPEED,sai_uint32_t,0,TRUE
SAI_PORT_ATTR_FULL_DUPLEX_MODE,bool,TRUE,FALSE
SAI_PORT_ATTR_AUTO_NEG_MODE,bool,FALSE,FALSE
SAI_PORT_ATTR_ADMIN_STATE,bool,FALSE,FALSE
SAI_PORT_ATTR_MEDIA_TYPE,sai_port_media_type_t,SAI_PORT_MEDIA_TYPE_NOT_PRESENT,FALSE
SAI_PORT_ATTR_ADVERTISED_SPEED,sai_u32_list_t,empty,FALSE
SAI_PORT_ATTR_ADVERTISED_FEC_MODE,sai_s32_list_t sai_port_fec_mode_t,empty,FALSE
SAI_PORT_ATTR_ADVERTISED_FEC_MODE_EXTENDED,sai_s32_list_t sai_port_fec_mode_extended_t,empty,FALSE
SAI_PORT_ATTR_ADVERTISED_HALF_DUPLEX_SPEED,sai_u32_list_t,empty,FALSE
SAI_PORT_ATTR_ADVERTISED_AUTO_NEG_MODE,bool,FALSE,FALSE
SAI_PORT_ATTR_ADVERTISED_FLOW_CONTROL_MODE,sai_port_flow_control_mode_t,SAI_PORT_FLOW_CONTROL_MODE_DISABLE,FALSE
SAI_PORT_ATTR_ADVERTISED_ASYMMETRIC_PAUSE_MODE,bool,FALSE,FALSE
SAI_PORT_ATTR_ADVERTISED_MEDIA_TYPE,sai_port_media_type_t,SAI_PORT_MEDIA_TYPE_UNKNOWN,FALSE
SAI_PORT_ATTR_ADVERTISED_OUI_CODE,sai_uint32_t,0x6A737D,FALSE
SAI_PORT_ATTR_PORT_VLAN_ID,sai_uint16_t,1,FALSE
SAI_PORT_ATTR_DEFAULT_VLAN_PRIORITY,sai_uint8_t,0,FALSE
SAI_PORT_ATTR_DROP_UNTAGGED,bool,FALSE,FALSE
SAI_PORT_ATTR_DROP_TAGGED,bool,FALSE,FALSE
SAI_PORT_ATTR_INTERNAL_LOOPBACK_MODE,sai_port_internal_loopback_mode_t,SAI_PORT_INTERNAL_LOOPBACK_MODE_NONE,FALSE
SAI_PORT_ATTR_USE_EXTENDED_FEC,bool,FALSE,FALSE
SAI_PORT_ATTR_FEC_MODE,sai_port_fec_mode_t,SAI_PORT_FEC_MODE_NONE,FALSE
SAI_PORT_ATTR_FEC_MODE_EXTENDED,sai_port_fec_mode_extended_t,SAI_PORT_FEC_MODE_EXTENDED_NONE,FALSE
SAI_PORT_ATTR_UPDATE_DSCP,bool,FALSE,FALSE
SAI_PORT_ATTR_MTU,sai_uint32_t,1514,FALSE
SAI_PORT_ATTR_FLOOD_STORM_CONTROL_POLICER_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_BROADCAST_STORM_CONTROL_POLICER_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_MULTICAST_STORM_CONTROL_POLICER_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_GLOBAL_FLOW_CONTROL_MODE,sai_port_flow_control_mode_t,SAI_PORT_FLOW_CONTROL_MODE_DISABLE,FALSE
SAI_PORT_ATTR_INGRESS_ACL,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_EGRESS_ACL,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_INGRESS_MACSEC_ACL,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_EGRESS_MACSEC_ACL,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_MACSEC_PORT_LIST,sai_object_list_t,empty list,FALSE
